
108.0;87.0;[70];[88.46428460089051];[-99.76704371954713]

108.0;76.66666666666667;[70];[66.89459720614236];[64.94516846437924]

106.0;77.0;[70];[-495.7937011381788];[360.6857433289433]

106.0;76.33333333333333;[70];[-77.89737607639775];[70.39271031442914]

106.0;76.0;[70];[-43.58038790586997];[55.97725618046595]

106.0;75.66666666666667;[70];[-18.65178505851559];[51.13478811302928]

106.0;73.0;[70];[-56.29907369049306];[-60.489281180954656]

106.0;67.0;[70];[-91.15315083299868];[-77.47490604058191]

106.0;67.0;[70];[-91.15315083299868];[-77.47490604058191]

106.0;75.33333333333333;[70];[4.6701930140181664];[52.36957519020878]

106.0;78.33333333333333;[70];[15.44789906607618];[-54.78921473888267]

106.0;78.33333333333333;[70];[15.44789906607618];[-54.78921473888267]

106.0;79.33333333333333;[70];[-61.34992914725033];[-62.582239783019325]

104.0;79.66666666666667;[70];[-126.10685217034022];[-44.91242574296557]

104.0;80.0;[70];[-91.92914426944203];[-29.748274300042883]

102.66666666666667;78.0;[70];[-58.18280863735798];[-95.61389650389307]

102.0;76.0;[70];[43.58038790586997];[76.5842653247038]

100.66666666666667;76.0;[70];[-207.9443679038839];[-49.693531792361306]

98.66666666666667;76.0;[70];[-48.72261471640155];[82.38551818073356]

88.0;76.0;[70];[-137.64181337644553];[-8.60664343870311]

74.0;74.66666666666667;[70];[566.8171459967065];[835.8884527071134]

74.0;75.66666666666667;[70];[-21.021984700436803];[78.08200531294129]

74.0;75.33333333333333;[70];[6.6644507476528565];[101.24877279592683]

77.33333333333333;72.66666666666667;[70];[28.242962993379503];[-66.19808916565356]

82.0;73.0;[70];[357.9403895083716];[-165.66471356909463]

82.66666666666667;74.33333333333333;[70];[72.3588152493422];[-68.9406875219671]

84.0;77.0;[70];[466.8248845704655];[342.4358014173578]

84.0;77.0;[70];[466.8248845704655];[342.4358014173578]

84.0;83.66666666666667;[70];[-277.4533012370552];[-222.2426079826454]

84.0;86.33333333333333;[70];[291.69667362933546];[-214.26072387310558]

84.0;87.66666666666667;[70];[-23.157804685916023];[57.842514603571495]

84.0;89.33333333333333;[70];[183.28392157367932];[137.1726676584068]

84.0;89.33333333333333;[70];[183.28392157367932];[137.1726676584068]

83.33333333333333;89.0;[70];[61.27672391435883];[71.01192055320305]

82.66666666666667;89.66666666666667;[70];[70.63322825001958];[59.37766319175482]

84.0;89.66666666666667;[70];[1384.4371914215628];[1023.8656270496543]

84.0;89.0;[70];[91.63787895259838];[78.11928356714998]

84.0;92.0;[70];[72.09625392541268];[-67.81600579190479]

84.0;89.33333333333333;[70];[183.28392157367932];[137.1726676584068]

84.0;88.33333333333333;[70];[25.67996516286178];[52.237064260379476]

84.0;84.66666666666667;[70];[-11.551595033456577];[-54.39675961237877]

84.0;84.0;[70];[-95.65022885685194];[-95.65022885685194]

84.0;84.0;[70];[-95.65022885685194];[-95.65022885685194]

84.0;84.0;[70];[-95.65022885685194];[-95.65022885685194]

84.0;85.0;[70];[12.325414104719188];[-51.323825042408714]

84.0;85.0;[70];[12.325414104719188];[-51.323825042408714]

84.0;85.0;[70];[12.325414104719188];[-51.323825042408714]

84.0;82.66666666666667;[70];[84.06785424072801];[73.95807898373026]

86.0;82.0;[70];[-40.86306638811426];[120.4721466956925]

90.0;82.0;[70];[22.161855773829235];[63.25288808742425]

90.0;82.0;[70];[22.161855773829235];[63.25288808742425]

90.0;82.0;[70];[22.161855773829235];[63.25288808742425]

90.0;82.0;[70];[22.161855773829235];[63.25288808742425]

90.0;82.0;[70];[22.161855773829235];[63.25288808742425]

89.33333333333333;82.0;[70];[31.89000948345433];[99.73934056597591]

88.0;82.0;[70];[-40.303610156729306];[-4.554751905317404]

88.0;82.0;[70];[-40.303610156729306];[-4.554751905317404]

86.66666666666667;81.33333333333333;[70];[44.497708107841746];[125.63087144827098]

84.0;82.0;[70];[22.133910720797914];[51.8099548828095]

83.33333333333333;82.0;[70];[25.404975464724654];[80.84000600867387]

82.0;82.0;[70];[-76.15756228270122];[-76.15756228270122]

82.0;82.33333333333333;[70];[1028.7112742440013];[531.0908759477902]

82.0;83.0;[70];[104.23924313367944];[33.71739930584953]

84.0;83.33333333333333;[70];[696.8058383629807];[512.5771993211189]

84.0;84.0;[70];[-95.65022885685194];[-95.65022885685194]

84.0;85.0;[70];[12.325414104719188];[-51.323825042408714]

84.0;84.0;[70];[-95.65022885685194];[-95.65022885685194]

84.0;83.33333333333333;[70];[696.8058383629807];[512.5771993211189]

84.0;83.0;[70];[161.32991485712617];[122.14980687860631]

84.0;83.0;[70];[161.32991485712617];[122.14980687860631]

84.0;82.0;[70];[22.133910720797914];[51.8099548828095]

89.33333333333333;80.66666666666667;[70];[109.28642052444297];[-126.05375679006912]

90.0;80.0;[70];[127.88512133453627];[-115.03187137303033]

91.33333333333333;79.33333333333333;[70];[-546.4214969159469];[-172.62752879421558]

93.33333333333333;79.0;[70];[-31.641364293794375];[-56.44305047176927]

94.0;78.33333333333333;[70];[14.606827993263364];[-17.473285413231938]

94.0;78.0;[70];[36.365484435915725];[-17.35229785704813]

