
90.0;61.125;[70];[122.70712245053015];[-110.72299909557839]

132.375;61.875;[70];[57.58295238473453];[-29.246531300101655]

120.875;62.875;[70];[5.282631696468218];[122.11506587995035]

103.625;61.4375;[70];[-98.94671544345682];[4.778074863242252]

102.0;59.875;[70];[19.399940842854313];[-105.06572388845372]

102.5;60.0625;[70];[25.78334774749136];[-65.34373498760088]

103.125;60.125;[70];[34.145300641217275];[-42.20619409674698]

113.125;60.375;[70];[-205.8060369042999];[9.000864916143724]

119.625;60.1875;[70];[-179.12819137193642];[90.89737643648444]

132.5;59.5;[70];[24.671434171322968];[68.53390420426082]

136.0;60.125;[70];[-72.78603025154835];[-136.6002294167067]

140.0;61.625;[70];[182.71233760559105];[-191.65521082232175]

142.125;62.6875;[70];[-31.987932227383695];[-152.11472158296735]

143.625;63.25;[70];[-28.84775646086143];[55.126731038186236]

145.75;60.75;[70];[62.34287376036143];[-67.52422146214127]

148.0;59.1875;[70];[-38.10531795638224];[26.756050921984134]

148.0;57.9375;[70];[-95.5290767920558];[32.863243539324195]

148.375;57.6875;[70];[-79.31639786099467];[57.59946560874387]

145.5;56.125;[70];[80.37905847616332];[-163.10791484275242]

139.125;56.0;[70];[66.31890561825585];[-99.2030076667282]

132.25;54.875;[70];[93.35609757055549];[-28.013817988437374]

121.25;53.625;[70];[16.52075692657451];[-73.02961363757478]

117.75;50.5625;[70];[-26.60568193736873];[90.744786590655]

110.875;48.375;[70];[-70.23509568900971];[-58.82811016425192]

108.5;48.4375;[70];[77.11770736855247];[-79.21321403712751]

109.0;50.8125;[70];[37.41983994464248];[58.75772496803948]

110.25;54.125;[70];[-555.6734837078733];[-244.99200248713524]

112.375;56.5625;[70];[-0.9703980210111797];[46.38354991400159]

118.625;59.3125;[70];[29.2886081136011];[-54.447113183636354]

127.375;61.625;[70];[158.72869918691734];[-168.18039898698356]

137.0;62.8125;[70];[1.6502244313151644];[80.37264014563371]

142.875;62.4375;[70];[150.42470623182808];[390.625201271331]

146.0;61.6875;[70];[115.09452305338104];[-125.96964551547148]

140.25;60.75;[70];[72.9762247429608];[-75.36894937096099]

122.0;59.3125;[70];[-26.70466616565048];[-36.10773879861249]

110.0;57.625;[70];[-323.9437927551367];[16.282394784200438]

98.25;56.3125;[70];[-54.58350652012534];[-176.8882720394145]

101.25;54.75;[70];[75.3004539284621];[-50.913457626321595]

112.75;54.0;[70];[-61.92931120612871];[-37.725050403325255]

126.125;52.9375;[70];[39.295698117339455];[38.6530543419891]

136.375;52.9375;[70];[-282.7106027449007];[599.688830770865]

140.75;52.75;[70];[-53.19367992813805];[-50.719461633234246]

140.5;52.4375;[70];[-159.168044240043];[-147.73368835120345]

140.75;52.25;[70];[-152.54452618856945];[-97.0269197978437]

141.75;52.125;[70];[-69.47658445202046];[26.77060889383799]

143.25;52.375;[70];[-725.0746687196892];[805.0839491585562]

144.625;53.0625;[70];[25.768530960651205];[8.506103839301481]

145.75;53.875;[70];[45.1013775402724];[-94.46745698846189]

146.125;55.0;[70];[91.86034200856072];[-91.80584042361683]

145.75;55.75;[70];[106.33113266302257];[-140.21393894427766]

144.75;56.0625;[70];[35.393593696325];[-17.765898641241918]

144.125;56.3125;[70];[16.380902908553526];[26.504525375593136]

144.125;56.3125;[70];[16.380902908553526];[26.504525375593136]

144.125;56.125;[70];[29.200137605499474];[26.889856375428558]

144.0;55.875;[70];[51.07929341291637];[40.20320209599382]

144.0;55.625;[70];[79.77803573356765];[49.09982607242485]

144.25;55.3125;[70];[101.08690244935718];[27.85082649196265]

146.0;54.8125;[70];[74.71672811004534];[-75.48270586722128]

149.125;54.3125;[70];[-55.49730334939794];[-70.18851444208661]

152.125;54.0;[70];[46.717965109756776];[-81.16462423459463]

154.0;53.875;[70];[81.20391263427018];[11.148073504593436]

154.5;54.25;[70];[-114.12523961419498];[-81.45163155691473]

155.25;54.625;[70];[-65.71621019492257];[-67.6983913976096]

155.875;55.1875;[70];[-197.8176675216849];[-188.8378788736429]

156.25;55.375;[70];[311.0149270366762];[248.79275711511485]

156.0;55.75;[70];[152.94549331994259];[188.24657827855606]

155.875;55.9375;[70];[103.9913382940704];[169.21125993767126]

155.25;55.5;[70];[-98.21034515297787];[-109.53303729465222]

155.25;55.0625;[70];[-78.1282337437302];[-75.79692972408556]

154.625;54.5625;[70];[-80.92516731465105];[-56.09156466283063]

154.5;54.125;[70];[-134.0450563738453];[-108.5783305127821]

154.25;53.875;[70];[212.20983246454634];[144.40650396137397]

154.0;53.5;[70];[9.289206179510437];[6.198763531407737]

154.0;53.3125;[70];[-8.059076985072862];[5.284323197344862]

153.75;53.125;[70];[-19.774420727265014];[-13.280103687504589]

153.25;52.875;[70];[-42.415081212324786];[-53.09167197127653]

152.625;53.1875;[70];[-24.255353320453548];[-107.67884180060759]

152.25;53.4375;[70];[4.042640932878465];[-131.9809905214418]

152.625;54.0625;[70];[42.67021753609273];[-67.6962106133301]

153.5;54.125;[70];[76.15507524777989];[-49.10490554080297]

154.5;53.8125;[70];[-723.5567146709442];[-977.5230846473264]

155.25;53.375;[70];[6.534845605911495];[-196.98274007278778]

155.875;52.9375;[70];[61.79839331048939];[-127.51534296290495]

156.375;52.5;[70];[97.55862486519736];[-80.22543240823885]

157.0;52.4375;[70];[62.87715525883649];[-6.065377653988321]

157.0;52.8125;[70];[39.23186212036751];[-5.571363738651947]

156.75;53.9375;[70];[-53.19691913359343];[-34.03757124917529]

156.125;54.5;[70];[-87.42315380630183];[-80.34697053124215]

155.875;55.0;[70];[-135.90740184134285];[-126.92887208985152]

155.25;54.6875;[70];[-67.35677748043167];[-67.95790163226351]

154.625;54.375;[70];[-86.8848967676213];[-66.8942252935269]

154.25;54.125;[70];[-458.20269119482293];[-213.78644407838368]

154.75;54.0;[70];[-85.41736068838497];[-110.92202501122271]

155.625;53.8125;[70];[-30.072719273741065];[-75.73363825276539]

156.625;53.5;[70];[-6.758342366965713];[-31.98370410868629]

157.375;53.1875;[70];[20.233960435102702];[27.040978455821868]

157.625;53.0;[70];[38.979692696286655];[51.070310210197526]

157.75;53.0;[70];[44.86128196191639];[70.39497679647134]

157.375;53.0;[70];[32.1191694516585];[23.614590429645176]

156.375;53.125;[70];[20.70542412057392];[-48.18413255670285]

155.375;53.25;[70];[31.875842781015276];[-201.94838653645516]

154.5;53.4375;[70];[6.442995773803577];[112.8567073199457]

154.0;53.4375;[70];[2.867796291760052];[5.837402159699168]

154.0;53.25;[70];[-12.816604938353521];[5.0732500483049945]

154.375;53.0625;[70];[-31.845041921406494];[39.89501684789246]

154.375;53.0625;[70];[-31.845041921406494];[39.89501684789246]

155.0;53.25;[70];[-450.03836754084995];[2512.458616997031]

155.75;53.5;[70];[-7.843952340718335];[-82.08701908514236]

156.75;54.1875;[70];[-106.9776781964403];[-49.21703858528206]

157.5;54.625;[70];[100.88125459332736];[-43.87245342029159]

157.875;55.0;[70];[70.42190822944457];[-50.30206372259902]

158.75;55.0;[70];[96.85211515786052];[-96.39599753317614]

159.75;55.0;[70];[-365.8383815289494];[166.12339937935988]

160.625;55.0;[70];[-79.89018834153137];[-31.395923070636314]

161.625;55.0;[70];[-79.60130436139997];[-78.51281672267355]

162.0;55.0;[70];[-108.74703223885064];[-106.42962865036817]

162.0;55.0;[70];[-108.74703223885064];[-106.42962865036817]

161.625;55.0;[70];[-79.60130436139997];[-78.51281672267355]

160.5;55.0;[70];[-86.5033854069743];[-23.809642978144048]

157.875;55.0;[70];[70.42190822944457];[-50.30206372259902]

156.5;55.0;[70];[833.3827419137584];[456.56938386799885]

156.125;55.0;[70];[-243.97878411248413];[-199.16021576080817]

156.125;55.3125;[70];[3064.987335585302];[2648.2319906874845]

156.75;55.5625;[70];[74.72448981369988];[29.005257809867146]

158.0;55.9375;[70];[69.12940703917286];[-95.87404205184768]

158.0;56.0;[70];[69.00352459804697];[-105.29107872617935]

158.0;56.0;[70];[69.00352459804697];[-105.29107872617935]

158.0;56.0;[70];[69.00352459804697];[-105.29107872617935]

158.0;56.0;[70];[69.00352459804697];[-105.29107872617935]

158.0;55.75;[70];[69.40448922584103];[-77.09612222694567]

158.0;55.6875;[70];[69.47455934726482];[-72.88326035965845]

158.0;55.8125;[70];[69.32549423911878];[-82.16643652668105]

158.0;56.25;[70];[68.04636754765627];[-184.03891972537338]

158.0;56.0625;[70];[68.84955277275431];[-117.26735770993538]

158.0;55.375;[70];[69.74381861037476];[-60.187912498895564]

158.0;54.3125;[70];[70.49240494962609];[-71.3111015707829]

158.0;53.6875;[70];[72.2223800914371];[-207.6726653656916]

157.875;53.125;[70];[48.22435395826108];[123.72227088145928]

157.375;52.75;[70];[44.487184971346636];[21.201302548306852]

156.75;52.75;[70];[45.43552015176378];[-24.078564439089085]

156.25;52.8125;[70];[55.29984189738778];[-72.82563457655554]

155.625;53.125;[70];[42.54891318684021];[-151.831353890332]

155.0;53.125;[70];[-130.96199051454647];[410.88896406942376]

154.25;53.3125;[70];[-10.119651072708958];[32.89031166696568]

154.0;53.5;[70];[9.289206179510437];[6.198763531407737]

154.0;53.875;[70];[81.20391263427018];[11.148073504593436]

