
114.0;74.66666666666667;[70];[68.01243948057684];[-79.91932237172503]

114.0;74.66666666666667;[70];[68.01243948057684];[-79.91932237172503]

114.0;74.66666666666667;[70];[68.01243948057684];[-79.91932237172503]

114.0;74.66666666666667;[70];[68.01243948057684];[-79.91932237172503]

114.0;74.66666666666667;[70];[68.01243948057684];[-79.91932237172503]

114.0;74.66666666666667;[70];[68.01243948057684];[-79.91932237172503]

114.0;71.0;[70];[69.4255297178633];[57.30236334562987]

114.0;71.0;[70];[69.4255297178633];[57.30236334562987]

114.0;71.0;[70];[69.4255297178633];[57.30236334562987]

114.0;71.0;[70];[69.4255297178633];[57.30236334562987]

114.0;71.0;[70];[69.4255297178633];[57.30236334562987]

114.0;71.0;[70];[69.4255297178633];[57.30236334562987]

114.0;71.0;[70];[69.4255297178633];[57.30236334562987]

114.0;71.0;[70];[69.4255297178633];[57.30236334562987]

113.33333333333333;71.0;[70];[71.66069597056091];[17.6175155008957]

113.33333333333333;71.0;[70];[71.66069597056091];[17.6175155008957]

113.33333333333333;71.0;[70];[71.66069597056091];[17.6175155008957]

113.33333333333333;71.0;[70];[71.66069597056091];[17.6175155008957]

113.33333333333333;71.0;[70];[71.66069597056091];[17.6175155008957]

113.33333333333333;71.0;[70];[71.66069597056091];[17.6175155008957]

113.33333333333333;71.0;[70];[71.66069597056091];[17.6175155008957]

113.33333333333333;71.0;[70];[71.66069597056091];[17.6175155008957]

113.33333333333333;71.0;[70];[71.66069597056091];[17.6175155008957]

112.66666666666667;71.0;[70];[132.80844577920612];[-58.298116467083716]

112.66666666666667;71.0;[70];[132.80844577920612];[-58.298116467083716]

112.66666666666667;71.0;[70];[132.80844577920612];[-58.298116467083716]

112.66666666666667;71.0;[70];[132.80844577920612];[-58.298116467083716]

112.66666666666667;70.33333333333333;[70];[-465.5317491337314];[207.0826678842173]

112.66666666666667;70.33333333333333;[70];[-465.5317491337314];[207.0826678842173]

114.66666666666667;70.33333333333333;[70];[68.50993965394673];[72.9983865381952]

117.33333333333333;70.33333333333333;[70];[-66.86546922074169];[63.313384814779404]

117.33333333333333;70.33333333333333;[70];[-66.86546922074169];[63.313384814779404]

117.33333333333333;70.33333333333333;[70];[-66.86546922074169];[63.313384814779404]

117.33333333333333;70.33333333333333;[70];[-66.86546922074169];[63.313384814779404]

117.33333333333333;67.0;[70];[-64.4622860529695];[-66.95901249754077]

117.33333333333333;67.0;[70];[-64.4622860529695];[-66.95901249754077]

120.0;67.0;[70];[91.15315083299868];[-61.86242302981646]

120.0;67.0;[70];[91.15315083299868];[-61.86242302981646]

120.0;67.0;[70];[91.15315083299868];[-61.86242302981646]

120.0;61.33333333333333;[70];[71.83302842592673];[-41.816234183123676]

120.0;61.33333333333333;[70];[71.83302842592673];[-41.816234183123676]

120.0;61.33333333333333;[70];[71.83302842592673];[-41.816234183123676]

120.0;61.33333333333333;[70];[71.83302842592673];[-41.816234183123676]

120.0;61.33333333333333;[70];[71.83302842592673];[-41.816234183123676]

120.0;61.33333333333333;[70];[71.83302842592673];[-41.816234183123676]

120.0;61.33333333333333;[70];[71.83302842592673];[-41.816234183123676]

120.0;61.33333333333333;[70];[71.83302842592673];[-41.816234183123676]

120.0;61.33333333333333;[70];[71.83302842592673];[-41.816234183123676]

120.0;56.333333333333336;[70];[29.8381711080032];[-81.0784834640196]

120.0;56.333333333333336;[70];[29.8381711080032];[-81.0784834640196]

120.0;56.333333333333336;[70];[29.8381711080032];[-81.0784834640196]

120.0;56.333333333333336;[70];[29.8381711080032];[-81.0784834640196]

120.0;56.333333333333336;[70];[29.8381711080032];[-81.0784834640196]

120.0;52.333333333333336;[70];[62.624807899209934];[41.36637229056971]

120.0;50.0;[70];[33.760160022558225];[-74.70809878759829]

120.0;50.0;[70];[33.760160022558225];[-74.70809878759829]

120.0;50.0;[70];[33.760160022558225];[-74.70809878759829]

120.0;50.0;[70];[33.760160022558225];[-74.70809878759829]

120.0;48.333333333333336;[70];[83.61100295010444];[-51.89702375520825]

120.0;48.333333333333336;[70];[83.61100295010444];[-51.89702375520825]

120.0;48.333333333333336;[70];[83.61100295010444];[-51.89702375520825]

120.0;48.333333333333336;[70];[83.61100295010444];[-51.89702375520825]

120.0;48.333333333333336;[70];[83.61100295010444];[-51.89702375520825]

120.0;47.666666666666664;[70];[156.56481440804205];[-175.99324523316906]

120.0;47.666666666666664;[70];[156.56481440804205];[-175.99324523316906]

120.0;47.666666666666664;[70];[156.56481440804205];[-175.99324523316906]

120.0;47.666666666666664;[70];[156.56481440804205];[-175.99324523316906]

120.0;47.666666666666664;[70];[156.56481440804205];[-175.99324523316906]

120.0;47.666666666666664;[70];[156.56481440804205];[-175.99324523316906]

120.0;47.666666666666664;[70];[156.56481440804205];[-175.99324523316906]

120.0;47.666666666666664;[70];[156.56481440804205];[-175.99324523316906]

120.0;47.666666666666664;[70];[156.56481440804205];[-175.99324523316906]

120.0;47.666666666666664;[70];[156.56481440804205];[-175.99324523316906]

120.0;47.666666666666664;[70];[156.56481440804205];[-175.99324523316906]

120.0;47.666666666666664;[70];[156.56481440804205];[-175.99324523316906]

120.0;47.666666666666664;[70];[156.56481440804205];[-175.99324523316906]

120.0;47.666666666666664;[70];[156.56481440804205];[-175.99324523316906]

120.0;46.666666666666664;[70];[44.53059229182398];[58.5671777779586]

120.0;46.666666666666664;[70];[44.53059229182398];[58.5671777779586]

120.0;46.666666666666664;[70];[44.53059229182398];[58.5671777779586]

120.0;46.666666666666664;[70];[44.53059229182398];[58.5671777779586]

120.0;46.666666666666664;[70];[44.53059229182398];[58.5671777779586]

120.0;46.666666666666664;[70];[44.53059229182398];[58.5671777779586]

120.0;46.0;[70];[63.723718557628644];[41.02814567367386]

120.0;46.0;[70];[63.723718557628644];[41.02814567367386]

119.33333333333333;46.0;[70];[73.14114197435484];[-3.825805893064667]

119.33333333333333;46.0;[70];[73.14114197435484];[-3.825805893064667]

119.33333333333333;46.0;[70];[73.14114197435484];[-3.825805893064667]

119.33333333333333;46.0;[70];[73.14114197435484];[-3.825805893064667]

119.33333333333333;46.0;[70];[73.14114197435484];[-3.825805893064667]

119.33333333333333;44.666666666666664;[70];[-153.70758636492033];[11.468779058147454]

118.66666666666667;44.666666666666664;[70];[-54.06936579027716];[55.99948471979834]

118.66666666666667;44.666666666666664;[70];[-54.06936579027716];[55.99948471979834]

118.66666666666667;44.666666666666664;[70];[-54.06936579027716];[55.99948471979834]

118.66666666666667;44.666666666666664;[70];[-54.06936579027716];[55.99948471979834]

118.66666666666667;44.666666666666664;[70];[-54.06936579027716];[55.99948471979834]

118.66666666666667;44.666666666666664;[70];[-54.06936579027716];[55.99948471979834]

118.66666666666667;44.666666666666664;[70];[-54.06936579027716];[55.99948471979834]

118.66666666666667;44.666666666666664;[70];[-54.06936579027716];[55.99948471979834]

118.66666666666667;43.333333333333336;[70];[56.33289200646856];[61.02983059193465]

118.66666666666667;43.333333333333336;[70];[56.33289200646856];[61.02983059193465]

118.0;43.333333333333336;[70];[232.61097717756215];[377.94096715863316]

118.0;43.333333333333336;[70];[232.61097717756215];[377.94096715863316]

118.0;43.333333333333336;[70];[232.61097717756215];[377.94096715863316]

118.0;43.333333333333336;[70];[232.61097717756215];[377.94096715863316]

118.0;43.333333333333336;[70];[232.61097717756215];[377.94096715863316]

118.0;43.333333333333336;[70];[232.61097717756215];[377.94096715863316]

118.0;43.333333333333336;[70];[232.61097717756215];[377.94096715863316]

118.0;42.333333333333336;[70];[-95.70620511100415];[-94.26676142287508]

118.0;42.333333333333336;[70];[-95.70620511100415];[-94.26676142287508]

118.0;42.333333333333336;[70];[-95.70620511100415];[-94.26676142287508]

118.0;42.333333333333336;[70];[-95.70620511100415];[-94.26676142287508]

118.0;42.333333333333336;[70];[-95.70620511100415];[-94.26676142287508]

118.0;42.0;[70];[-70.27421228486693];[-75.29109963418064]

118.0;42.0;[70];[-70.27421228486693];[-75.29109963418064]

118.0;42.0;[70];[-70.27421228486693];[-75.29109963418064]

118.0;42.0;[70];[-70.27421228486693];[-75.29109963418064]

118.0;42.0;[70];[-70.27421228486693];[-75.29109963418064]

118.0;42.0;[70];[-70.27421228486693];[-75.29109963418064]

118.0;42.0;[70];[-70.27421228486693];[-75.29109963418064]

118.0;42.0;[70];[-70.27421228486693];[-75.29109963418064]

118.0;42.0;[70];[-70.27421228486693];[-75.29109963418064]

118.0;42.0;[70];[-70.27421228486693];[-75.29109963418064]

118.0;42.0;[70];[-70.27421228486693];[-75.29109963418064]

118.0;42.0;[70];[-70.27421228486693];[-75.29109963418064]

118.0;42.0;[70];[-70.27421228486693];[-75.29109963418064]

118.0;42.0;[70];[-70.27421228486693];[-75.29109963418064]

118.66666666666667;42.0;[70];[-137.93348615093436];[-98.5379945329045]

118.66666666666667;42.0;[70];[-137.93348615093436];[-98.5379945329045]

118.66666666666667;42.0;[70];[-137.93348615093436];[-98.5379945329045]

118.66666666666667;41.0;[70];[-11.14575966512326];[-46.006702641243976]

118.66666666666667;41.0;[70];[-11.14575966512326];[-46.006702641243976]

119.33333333333333;41.0;[70];[-15.227671721555861];[-4.52828828341376]

119.33333333333333;41.0;[70];[-15.227671721555861];[-4.52828828341376]

119.33333333333333;41.0;[70];[-15.227671721555861];[-4.52828828341376]

119.33333333333333;41.0;[70];[-15.227671721555861];[-4.52828828341376]

119.33333333333333;41.0;[70];[-15.227671721555861];[-4.52828828341376]

119.33333333333333;41.0;[70];[-15.227671721555861];[-4.52828828341376]

119.33333333333333;41.0;[70];[-15.227671721555861];[-4.52828828341376]

120.0;41.0;[70];[-74.08455789442341];[271.17386950464663]

120.0;41.0;[70];[-74.08455789442341];[271.17386950464663]

120.0;41.0;[70];[-74.08455789442341];[271.17386950464663]

120.0;41.0;[70];[-74.08455789442341];[271.17386950464663]

120.0;41.0;[70];[-74.08455789442341];[271.17386950464663]

120.0;41.0;[70];[-74.08455789442341];[271.17386950464663]

120.0;41.0;[70];[-74.08455789442341];[271.17386950464663]

120.0;41.0;[70];[-74.08455789442341];[271.17386950464663]

120.0;41.0;[70];[-74.08455789442341];[271.17386950464663]

120.0;41.0;[70];[-74.08455789442341];[271.17386950464663]

120.0;41.0;[70];[-74.08455789442341];[271.17386950464663]

120.0;41.0;[70];[-74.08455789442341];[271.17386950464663]

120.0;41.0;[70];[-74.08455789442341];[271.17386950464663]

120.0;41.0;[70];[-74.08455789442341];[271.17386950464663]

120.0;41.0;[70];[-74.08455789442341];[271.17386950464663]

120.66666666666667;41.0;[70];[22.495179857349676];[-136.10898633223647]

120.66666666666667;41.0;[70];[22.495179857349676];[-136.10898633223647]

121.33333333333333;40.0;[70];[-286.78462901951195];[-357.14270971423406]

121.33333333333333;40.0;[70];[-286.78462901951195];[-357.14270971423406]

121.33333333333333;40.0;[70];[-286.78462901951195];[-357.14270971423406]

121.33333333333333;40.0;[70];[-286.78462901951195];[-357.14270971423406]

121.33333333333333;38.666666666666664;[70];[63.141868991901354];[71.14779734748103]

122.66666666666666;38.666666666666664;[70];[-316.95511356528255];[55.443130761716844]

122.66666666666666;38.666666666666664;[70];[-316.95511356528255];[55.443130761716844]

122.66666666666666;38.666666666666664;[70];[-316.95511356528255];[55.443130761716844]

122.66666666666666;38.666666666666664;[70];[-316.95511356528255];[55.443130761716844]

124.0;38.666666666666664;[70];[-57.73101802517489];[69.80200870146241]

124.0;38.666666666666664;[70];[-57.73101802517489];[69.80200870146241]

124.0;38.666666666666664;[70];[-57.73101802517489];[69.80200870146241]

124.0;38.666666666666664;[70];[-57.73101802517489];[69.80200870146241]

124.0;38.666666666666664;[70];[-57.73101802517489];[69.80200870146241]

124.0;38.666666666666664;[70];[-57.73101802517489];[69.80200870146241]

124.0;38.333333333333336;[70];[-44.807624172618056];[75.29208462645614]

124.66666666666666;38.333333333333336;[70];[-43.14400739085793];[61.15133546994925]

124.66666666666666;38.333333333333336;[70];[-43.14400739085793];[61.15133546994925]

124.66666666666666;38.333333333333336;[70];[-43.14400739085793];[61.15133546994925]

124.66666666666666;38.333333333333336;[70];[-43.14400739085793];[61.15133546994925]

124.66666666666666;38.0;[70];[-20.77673242928006];[58.87839734469109]

124.66666666666666;38.0;[70];[-20.77673242928006];[58.87839734469109]

124.66666666666666;38.0;[70];[-20.77673242928006];[58.87839734469109]

125.33333333333334;38.0;[70];[-25.34775506865019];[27.744853346947405]

125.33333333333334;38.0;[70];[-25.34775506865019];[27.744853346947405]

125.33333333333334;38.0;[70];[-25.34775506865019];[27.744853346947405]

125.33333333333334;38.0;[70];[-25.34775506865019];[27.744853346947405]

125.33333333333334;38.0;[70];[-25.34775506865019];[27.744853346947405]

125.33333333333334;38.0;[70];[-25.34775506865019];[27.744853346947405]

126.0;38.0;[70];[-72.05821992593359];[-80.23303817662362]

126.0;38.0;[70];[-72.05821992593359];[-80.23303817662362]

126.0;38.0;[70];[-72.05821992593359];[-80.23303817662362]

126.0;38.0;[70];[-72.05821992593359];[-80.23303817662362]

126.0;38.0;[70];[-72.05821992593359];[-80.23303817662362]

